Resumen Busqueda Ordenada:-
Tiempos de Busquedas Ordenadas:-
Ciclo Busqueda Ordenada; Tiempo; Resultado-
1858;58;no-
1859;53;no-
1860;46;no-
1861;0;si-
1862;53;no-
1863;49;no-
1864;0;si-
1865;56;no-
1866;60;no-
1867;52;no-
1868;0;si-
1869;0;si-
1870;82;no-
1871;70;no-
1872;65;no-
1873;0;si-
1874;0;si-
1875;65;no-
1876;72;no-
1877;66;no-
1878;64;no-
1879;62;no-
1880;0;si-
1881;64;no-
1882;0;si-
1883;0;si-
1884;69;no-
1885;68;no-
1886;70;no-
1887;0;si-
1888;0;si-
1889;70;no-
1890;67;no-
1891;67;no-
1892;70;no-
1893;0;si-
1894;65;no-
1895;0;si-
1896;67;no-
1897;71;no-
1898;68;no-
1899;65;no-
1900;60;no-
1901;55;no-
1902;62;no-
1903;66;no-
1904;65;no-
1905;0;si-
1906;65;no-
1907;56;no-
1908;57;no-
1909;59;no-
1910;51;no-
1911;0;si-
1912;0;si-
1913;61;no-
1914;0;si-
1915;67;no-
1916;0;si-
1917;68;no-
1918;72;no-
1919;68;no-
1920;69;no-
1921;59;no-
1922;0;si-
1923;0;si-
1924;0;si-
1925;0;si-
1926;52;no-
1927;0;si-
1928;0;si-
1929;0;si-
1930;68;no-
1931;63;no-
1932;0;si-
1933;0;si-
1934;65;no-
1935;59;no-
1936;54;no-
1937;0;si-
1938;0;si-
1939;72;no-
1940;74;no-
1941;81;no-
1942;76;no-
1943;77;no-
1944;80;no-
1945;0;si-
1946;68;no-
1947;60;no-
1948;0;si-
1949;0;si-
1950;0;si-
1951;54;no-
1952;51;no-
1953;52;no-
1954;51;no-
1955;53;no-
1956;61;no-
1957;60;no-
1958;63;no-
1959;68;no-
1960;79;no-
1961;69;no-
1962;0;si-
1963;72;no-
1964;70;no-
1965;0;si-
1966;0;si-
1967;71;no-
1968;0;si-
1969;73;no-
1970;71;no-
1971;68;no-
1972;70;no-
1973;62;no-
1974;62;no-
1975;72;no-
1976;53;no-
1977;59;no-
1978;50;no-
1979;49;no-
1980;0;si-
1981;0;si-
1982;47;no-
1983;0;si-
1984;56;no-
1985;57;no-
1986;0;si-
1987;81;no-
1988;0;si-
1989;61;no-
1990;54;no-
1991;0;si-
1992;65;no-
1993;59;no-
1994;44;no-
1995;50;no-
1996;65;no-
1997;54;no-
1998;0;si-
1999;51;no-
2000;46;no-
2001;50;no-
2002;61;no-
2003;62;no-
2004;0;si-
2005;0;si-
2006;0;si-
2007;56;no-
2008;0;si-
2009;45;no-
2010;57;no-
2011;73;no-
2012;0;si-
2013;0;si-
2014;90;no-
2015;85;no-
2016;65;no-
2017;64;no-
2018;0;si-
2019;0;si-
2020;71;no-
2021;64;no-
2022;0;si-
2023;80;no-
2024;65;no-
2025;59;no-
2026;60;no-
2027;71;no-
2028;60;no-
2029;0;si-
2030;0;si-
2031;57;no-
2032;0;si-
2033;47;no-
2034;54;no-
2035;53;no-
2036;57;no-
2037;52;no-
2038;54;no-
2039;53;no-
2040;0;si-
2041;0;si-
2042;60;no-
2043;0;si-
2044;63;no-
2045;60;no-
2046;0;si-
2047;52;no-
2048;49;no-
2049;52;no-
2050;53;no-
2051;62;no-
2052;62;no-
2053;0;si-
2054;0;si-
2055;0;si-
2056;54;no-
2057;0;si-
2058;0;si-
2059;53;no-
2060;49;no-
2061;56;no-
2062;0;si-
2063;0;si-
2064;55;no-
2065;53;no-
2066;54;no-
2067;0;si-
2068;50;no-
2069;0;si-
2070;52;no-
2071;54;no-
2072;0;si-
2073;49;no-
2074;55;no-
2075;53;no-
2076;0;si-
2077;57;no-
2078;52;no-
2079;50;no-
2080;52;no-
2081;0;si-
2082;76;no-
2083;65;no-
2084;0;si-
2085;68;no-
2086;67;no-
2087;0;si-
2088;67;no-
2089;0;si-
2090;0;si-
2091;0;si-
2092;0;si-
2093;67;no-
2094;66;no-
2095;66;no-
2096;64;no-
2097;64;no-
2098;52;no-
2099;51;no-
2100;52;no-
2101;0;si-
2102;51;no-
2103;50;no-
2104;49;no-
2105;56;no-
2106;51;no-
2107;55;no-
2108;48;no-
2109;53;no-
2110;0;si-
2111;45;no-
2112;53;no-
2113;46;no-
2114;48;no-
2115;0;si-
2116;44;no-
2117;0;si-
2118;0;si-
2119;53;no-
2120;44;no-
2121;0;si-
2122;0;si-
2123;48;no-
2124;50;no-
2125;48;no-
2126;50;no-
2127;82;no-
2128;62;no-
2129;66;no-
2130;0;si-
2131;0;si-
2132;0;si-
2133;65;no-
2134;67;no-
2135;0;si-
2136;0;si-
2137;63;no-
2138;62;no-
2139;0;si-
2140;69;no-
2141;64;no-
2142;0;si-
2143;68;no-
2144;66;no-
2145;65;no-
2146;0;si-
2147;69;no-
2148;65;no-
2149;68;no-
2150;70;no-
2151;66;no-
2152;68;no-
2153;67;no-
2154;62;no-
2155;0;si-
2156;58;no-
2157;0;si-
2158;49;no-
2159;54;no-
2160;53;no-
2161;0;si-
2162;65;no-
2163;64;no-
2164;64;no-
2165;53;no-
2166;54;no-
2167;0;si-
2168;50;no-
2169;55;no-
2170;0;si-
2171;46;no-
2172;0;si-
2173;60;no-
2174;0;si-
2175;67;no-
2176;62;no-
2177;54;no-
2178;60;no-
2179;81;no-
2180;76;no-
2181;0;si-
2182;75;no-
2183;66;no-
2184;71;no-
2185;69;no-
2186;65;no-
2187;63;no-
2188;69;no-
2189;63;no-
2190;0;si-
2191;63;no-
2192;52;no-
2193;52;no-
2194;60;no-
2195;0;si-
2196;64;no-
2197;49;no-
2198;0;si-
2199;52;no-
2200;0;si-
2201;56;no-
2202;0;si-
2203;56;no-
2204;56;no-
2205;56;no-
2206;1;si-
2207;64;no-
2208;0;si-
2209;0;si-
2210;0;si-
2211;54;no-
2212;53;no-
2213;0;si-
2214;0;si-
2215;0;si-
2216;63;no-
2217;60;no-
2218;51;no-
2219;0;si-
2220;51;no-
2221;53;no-
2222;48;no-
2223;0;si-
2224;0;si-
2225;46;no-
2226;46;no-
2227;52;no-
2228;44;no-
2229;45;no-
2230;48;no-
2231;54;no-
2232;0;si-
2233;44;no-
2234;47;no-
2235;50;no-
2236;52;no-
2237;0;si-
2238;54;no-
2239;0;si-
2240;0;si-
2241;61;no-
2242;88;no-
2243;65;no-
2244;65;no-
2245;64;no-
2246;67;no-
2247;67;no-
2248;67;no-
2249;70;no-
2250;60;no-
2251;65;no-
2252;0;si-
2253;0;si-
2254;72;no-
2255;66;no-
2256;0;si-
2257;58;no-
2258;58;no-
2259;52;no-
2260;43;no-
2261;46;no-
2262;56;no-
2263;0;si-
2264;71;no-
2265;73;no-
2266;0;si-
2267;68;no-
2268;64;no-
2269;47;no-
2270;0;si-
2271;53;no-
2272;0;si-
2273;57;no-
2274;63;no-
2275;54;no-
2276;49;no-
2277;0;si-
2278;54;no-
2279;46;no-
2280;49;no-
2281;44;no-
2282;0;si-
2283;47;no-
2284;51;no-
2285;48;no-
2286;0;si-
2287;54;no-
2288;0;si-
2289;0;si-
2290;0;si-
2291;0;si-
2292;0;si-
2293;46;no-
2294;0;si-
2295;48;no-
2296;0;si-
2297;0;si-
2298;46;no-
2299;0;si-
2300;50;no-
2301;0;si-
2302;0;si-
2303;51;no-
2304;62;no-
2305;63;no-
2306;68;no-
2307;0;si-
2308;66;no-
2309;0;si-
2310;65;no-
2311;0;si-
2312;56;no-
2313;51;no-
2314;45;no-
2315;0;si-
2316;49;no-
2317;0;si-
2318;0;si-
2319;0;si-
2320;0;si-
2321;49;no-
2322;0;si-
2323;54;no-
2324;71;no-
2325;83;no-
2326;69;no-
2327;0;si-
2328;64;no-
2329;64;no-
2330;0;si-
2331;62;no-
2332;65;no-
2333;92;no-
2334;0;si-
2335;80;no-
2336;72;no-
2337;0;si-
2338;0;si-
2339;78;no-
2340;70;no-
2341;59;no-
2342;0;si-
2343;67;no-
2344;64;no-
2345;0;si-
2346;0;si-
2347;66;no-
2348;65;no-
2349;0;si-
2350;85;no-
2351;0;si-
2352;85;no-
2353;81;no-
2354;0;si-
2355;0;si-
2356;79;no-
2357;63;no-
2358;63;no-
2359;67;no-
2360;58;no-
2361;49;no-
2362;52;no-
2363;49;no-
2364;50;no-
2365;52;no-
2366;78;no-
2367;83;no-
2368;84;no-
2369;0;si-
2370;85;no-
2371;82;no-
2372;0;si-
2373;0;si-
2374;0;si-
2375;67;no-
2376;63;no-
2377;59;no-
2378;0;si-
2379;0;si-
2380;59;no-
2381;66;no-
2382;0;si-
2383;78;no-
2384;0;si-
2385;86;no-
2386;0;si-
2387;73;no-
2388;61;no-
2389;0;si-
2390;61;no-
2391;0;si-
2392;58;no-
2393;81;no-
2394;83;no-
2395;84;no-
2396;84;no-
2397;83;no-
2398;79;no-
2399;0;si-
2400;0;si-
2401;78;no-
2402;0;si-
2403;79;no-
2404;67;no-
2405;64;no-
2406;60;no-
2407;80;no-
2408;81;no-
2409;80;no-
2410;0;si-
2411;81;no-
2412;0;si-
2413;83;no-
2414;70;no-
2415;62;no-
2416;59;no-
2417;58;no-
2418;0;si-
2419;0;si-
2420;0;si-
2421;0;si-
2422;0;si-
2423;65;no-
2424;64;no-
2425;0;si-
2426;0;si-
2427;62;no-
2428;0;si-
2429;64;no-
2430;83;no-
2431;0;si-
2432;0;si-
2433;87;no-
2434;0;si-
2435;65;no-
2436;64;no-
2437;0;si-
2438;0;si-
2439;63;no-
2440;0;si-
2441;0;si-
2442;59;no-
2443;0;si-
2444;57;no-
2445;0;si-
2446;65;no-
2447;70;no-
2448;0;si-
2449;74;no-
2450;59;no-
2451;0;si-
2452;0;si-
2453;0;si-
2454;0;si-
2455;59;no-
2456;61;no-
2457;83;no-
2458;0;si-
2459;62;no-
2460;0;si-
2461;56;no-
2462;55;no-
2463;51;no-
2464;49;no-
2465;43;no-
2466;50;no-
2467;46;no-
2468;52;no-
2469;0;si-
2470;47;no-
2471;53;no-
2472;51;no-
2473;69;no-
2474;75;no-
2475;62;no-
2476;0;si-
2477;48;no-
2478;42;no-
2479;42;no-
2480;42;no-
2481;42;no-
2482;45;no-
2483;50;no-
2484;54;no-
2485;0;si-
2486;43;no-
2487;47;no-
2488;57;no-
2489;54;no-
2490;60;no-
2491;54;no-
2492;62;no-
2493;57;no-
2494;61;no-
2495;0;si-
2496;57;no-
2497;53;no-
2498;50;no-
2499;0;si-
2500;52;no-
2501;53;no-
2502;58;no-
2503;57;no-
2504;0;si-
2505;53;no-
2506;0;si-
2507;63;no-
2508;70;no-
2509;0;si-
2510;68;no-
2511;58;no-
2512;44;no-
2513;43;no-
2514;49;no-
2515;0;si-
2516;48;no-
2517;49;no-
2518;0;si-
2519;0;si-
2520;50;no-
2521;43;no-
2522;43;no-
2523;48;no-
2524;46;no-
2525;43;no-
2526;42;no-
2527;43;no-
2528;47;no-
2529;43;no-
2530;0;si-
2531;45;no-
2532;46;no-
2533;47;no-
2534;54;no-
2535;0;si-
2536;47;no-
2537;51;no-
2538;0;si-
2539;50;no-
2540;51;no-
2541;49;no-
2542;51;no-
2543;0;si-
2544;0;si-
2545;47;no-
2546;0;si-
2547;54;no-
2548;53;no-
2549;46;no-
2550;46;no-
2551;51;no-
2552;51;no-
2553;50;no-
2554;50;no-
2555;42;no-
2556;0;si-
2557;46;no-
2558;45;no-
2559;0;si-
2560;43;no-
2561;0;si-
2562;49;no-
2563;0;si-
2564;47;no-
2565;0;si-
2566;44;no-
2567;55;no-
2568;0;si-
2569;44;no-
2570;46;no-
2571;44;no-
2572;51;no-
2573;51;no-
2574;52;no-
2575;59;no-
2576;0;si-
2577;0;si-
2578;0;si-
2579;0;si-
2580;49;no-
2581;47;no-
2582;48;no-
2583;46;no-
2584;52;no-
2585;49;no-
2586;0;si-
2587;0;si-
2588;47;no-
2589;46;no-
2590;0;si-
2591;0;si-
2592;50;no-
2593;45;no-
2594;49;no-
2595;49;no-
2596;50;no-
2597;0;si-
2598;0;si-
2599;0;si-
2600;0;si-
2601;0;si-
2602;52;no-
2603;52;no-
2604;53;no-
2605;69;no-
2606;62;no-
2607;55;no-
2608;44;no-
2609;45;no-
2610;46;no-
2611;41;no-
2612;42;no-
2613;0;si-
2614;44;no-
2615;53;no-
2616;0;si-
2617;61;no-
2618;0;si-
2619;63;no-
2620;0;si-
2621;65;no-
2622;58;no-
2623;0;si-
2624;55;no-
2625;0;si-
2626;55;no-
2627;0;si-
2628;0;si-
2629;54;no-
2630;53;no-
2631;54;no-
2632;56;no-
2633;53;no-
2634;64;no-
2635;69;no-
2636;60;no-
2637;61;no-
2638;50;no-
2639;0;si-
2640;0;si-
2641;56;no-
2642;79;no-
2643;0;si-
2644;0;si-
2645;80;no-
2646;79;no-
2647;0;si-
2648;0;si-
2649;80;no-
2650;0;si-
2651;81;no-
2652;73;no-
2653;80;no-
2654;83;no-
2655;79;no-
2656;69;no-
2657;61;no-
2658;0;si-
2659;78;no-
2660;81;no-
2661;75;no-
2662;59;no-
2663;63;no-
2664;0;si-
2665;0;si-
2666;64;no-
2667;66;no-
2668;61;no-
2669;54;no-
2670;54;no-
2671;52;no-
2672;57;no-
2673;67;no-
2674;62;no-
2675;0;si-
2676;0;si-
2677;52;no-
2678;54;no-
2679;46;no-
2680;48;no-
2681;0;si-
2682;54;no-
2683;0;si-
2684;0;si-
2685;0;si-
2686;48;no-
2687;67;no-
2688;56;no-
2689;0;si-
2690;70;no-
2691;68;no-
2692;0;si-
2693;55;no-
2694;45;no-
2695;48;no-
2696;55;no-
2697;49;no-
2698;0;si-
2699;48;no-
2700;51;no-
2701;59;no-
2702;0;si-
2703;62;no-
2704;74;no-
2705;60;no-
2706;56;no-
2707;0;si-
2708;60;no-
2709;69;no-
2710;0;si-
2711;64;no-
2712;0;si-
2713;70;no-
2714;0;si-
2715;63;no-
2716;0;si-
2717;60;no-
2718;66;no-
2719;60;no-
2720;64;no-
2721;73;no-
2722;0;si-
2723;75;no-
2724;60;no-
2725;0;si-
2726;58;no-
2727;60;no-
2728;61;no-
2729;61;no-
2730;0;si-
2731;55;no-
2732;54;no-
2733;72;no-
2734;62;no-
2735;0;si-
2736;58;no-
2737;66;no-
2738;60;no-
2739;0;si-
2740;58;no-
2741;65;no-
2742;0;si-
2743;76;no-
2744;61;no-
2745;61;no-
2746;59;no-
2747;1;si-
2748;61;no-
2749;57;no-
2750;0;si-
2751;46;no-
2752;0;si-
2753;0;si-
2754;40;no-
2755;41;no-
2756;45;no-
2757;0;si-
2758;57;no-
2759;46;no-
2760;0;si-
2761;54;no-
2762;0;si-
2763;1;si-
2764;47;no-
2765;0;si-
2766;49;no-
2767;44;no-
2768;41;no-
2769;46;no-
2770;52;no-
2771;0;si-
2772;52;no-
2773;42;no-
2774;56;no-
2775;55;no-
2776;72;no-
2777;81;no-
2778;77;no-
2779;79;no-
2780;78;no-
2781;81;no-
2782;80;no-
2783;0;si-
2784;73;no-
2785;63;no-
2786;50;no-
2787;49;no-
2788;49;no-
2789;57;no-
2790;60;no-
2791;0;si-
2792;54;no-
2793;56;no-
2794;53;no-
2795;52;no-
2796;52;no-
2797;0;si-
2798;59;no-
2799;57;no-
2800;57;no-
2801;60;no-
2802;54;no-
2803;55;no-
2804;0;si-
2805;0;si-
2806;0;si-
2807;0;si-
2808;0;si-
2809;55;no-
2810;56;no-
2811;59;no-
2812;59;no-
2813;62;no-
2814;58;no-
2815;62;no-
2816;65;no-
2817;57;no-
2818;57;no-
2819;52;no-
2820;0;si-
2821;48;no-
2822;0;si-
2823;0;si-
2824;0;si-
2825;47;no-
2826;56;no-
2827;60;no-
2828;61;no-
2829;79;no-
2830;61;no-
2831;58;no-
2832;51;no-
2833;45;no-
2834;40;no-
2835;44;no-
2836;50;no-
2837;0;si-
2838;0;si-
2839;55;no-
2840;50;no-
2841;50;no-
2842;0;si-
2843;0;si-
2844;58;no-
2845;55;no-
2846;50;no-
2847;0;si-
2848;42;no-
2849;0;si-
2850;43;no-
2851;46;no-
2852;44;no-
2853;46;no-
2854;44;no-
2855;46;no-
2856;47;no-
2857;47;no-
2858;48;no-
2859;43;no-
2860;50;no-
2861;46;no-
2862;0;si-
2863;0;si-
2864;44;no-
2865;55;no-
2866;59;no-
2867;0;si-
2868;0;si-
2869;58;no-
2870;52;no-
2871;0;si-
2872;52;no-
2873;49;no-
2874;51;no-
2875;0;si-
2876;44;no-
2877;42;no-
2878;47;no-
2879;0;si-
2880;0;si-
2881;0;si-
2882;44;no-
2883;48;no-
2884;50;no-
2885;46;no-
2886;0;si-
2887;51;no-
2888;0;si-
2889;47;no-
2890;47;no-
2891;50;no-
2892;0;si-
2893;50;no-
2894;45;no-
2895;49;no-
2896;57;no-
2897;61;no-
2898;51;no-
2899;60;no-
2900;59;no-
2901;59;no-
2902;63;no-
2903;60;no-
2904;61;no-
2905;0;si-
2906;0;si-
2907;58;no-
2908;48;no-
2909;49;no-
2910;47;no-
2911;42;no-
2912;45;no-
2913;44;no-
2914;48;no-
2915;50;no-
2916;0;si-
2917;49;no-
2918;66;no-
2919;0;si-
2920;66;no-
2921;62;no-
2922;62;no-
2923;0;si-
2924;0;si-
2925;59;no-
2926;44;no-
2927;43;no-
2928;45;no-
2929;45;no-
2930;44;no-
2931;75;no-
2932;55;no-
2933;60;no-
2934;57;no-
2935;57;no-
2936;58;no-
2937;50;no-
2938;0;si-
2939;43;no-
2940;46;no-
2941;41;no-
2942;0;si-
2943;48;no-
2944;55;no-
2945;0;si-
2946;59;no-
2947;54;no-
2948;0;si-
2949;0;si-
2950;57;no-
2951;60;no-
2952;62;no-
2953;58;no-
2954;58;no-
2955;0;si-
2956;0;si-
2957;0;si-
2958;0;si-
2959;59;no-
2960;0;si-
2961;57;no-
2962;54;no-
2963;52;no-
2964;48;no-
2965;49;no-
2966;49;no-
2967;59;no-
2968;60;no-
2969;73;no-
2970;58;no-
2971;1;si-
2972;0;si-
2973;73;no-
2974;70;no-
2975;70;no-
2976;69;no-
2977;0;si-
2978;67;no-
2979;68;no-
2980;60;no-
2981;0;si-
2982;61;no-
2983;0;si-
2984;52;no-
2985;0;si-
2986;0;si-
2987;50;no-
2988;56;no-
2989;56;no-
2990;0;si-
2991;56;no-
2992;63;no-
2993;76;no-
2994;54;no-
2995;62;no-
2996;62;no-
2997;0;si-
2998;0;si-
2999;63;no-
3000;0;si-
3001;63;no-
3002;0;si-
3003;60;no-
3004;0;si-
3005;0;si-
3006;60;no-
3007;69;no-
3008;58;no-
3009;0;si-
3010;56;no-
3011;59;no-
3012;50;no-
3013;40;no-
3014;0;si-
3015;40;no-
3016;46;no-
3017;54;no-
3018;53;no-
3019;0;si-
3020;0;si-
3021;59;no-
3022;0;si-
3023;0;si-
3024;64;no-
3025;67;no-
3026;55;no-
3027;45;no-
3028;45;no-
3029;44;no-
3030;54;no-
3031;42;no-
3032;1;si-
3033;44;no-
3034;43;no-
3035;40;no-
3036;70;no-
3037;0;si-
3038;0;si-
3039;55;no-
3040;42;no-
3041;46;no-
3042;0;si-
3043;45;no-
3044;0;si-
3045;39;no-
3046;56;no-
3047;53;no-
3048;43;no-
3049;39;no-
3050;42;no-
3051;0;si-
3052;63;no-
3053;58;no-
3054;51;no-
3055;1;si-
3056;0;si-
3057;41;no-
3058;42;no-
3059;57;no-
3060;0;si-
3061;50;no-
3062;0;si-
3063;0;si-
3064;0;si-
3065;0;si-
3066;42;no-
3067;0;si-
3068;39;no-
3069;43;no-
3070;39;no-
3071;55;no-
3072;0;si-
3073;58;no-
3074;59;no-
3075;51;no-
3076;0;si-
3077;54;no-
3078;51;no-
3079;57;no-
3080;72;no-
3081;58;no-
3082;56;no-
3083;45;no-
3084;0;si-
3085;48;no-
3086;58;no-
3087;48;no-
3088;43;no-
3089;44;no-
3090;47;no-
3091;45;no-
3092;0;si-
3093;50;no-
3094;47;no-
3095;49;no-
3096;0;si-
3097;50;no-
3098;40;no-
3099;49;no-
3100;65;no-
3101;55;no-
3102;46;no-
3103;47;no-
3104;0;si-
3105;45;no-
3106;49;no-
3107;46;no-
3108;42;no-
3109;43;no-
3110;0;si-
3111;0;si-
3112;48;no-
3113;46;no-
3114;47;no-
3115;0;si-
3116;46;no-
3117;0;si-
3118;44;no-
3119;44;no-
3120;44;no-
3121;0;si-
3122;44;no-
3123;42;no-
3124;0;si-
3125;43;no-
3126;0;si-
3127;47;no-
3128;46;no-
3129;57;no-
3130;58;no-
3131;54;no-
3132;0;si-
3133;57;no-
3134;0;si-
3135;55;no-
3136;48;no-
3137;50;no-
3138;46;no-
3139;0;si-
3140;0;si-
3141;52;no-
3142;0;si-
3143;41;no-
3144;46;no-
3145;46;no-
3146;0;si-
3147;0;si-
3148;0;si-
3149;44;no-
3150;45;no-
3151;44;no-
3152;44;no-
3153;0;si-
3154;0;si-
3155;47;no-
3156;47;no-
3157;0;si-
3158;39;no-
3159;45;no-
3160;44;no-
3161;0;si-
3162;45;no-
3163;44;no-
3164;43;no-
3165;43;no-
3166;44;no-
3167;43;no-
3168;54;no-
3169;57;no-
3170;58;no-
3171;56;no-
3172;57;no-
3173;0;si-
3174;0;si-
3175;57;no-
3176;58;no-
3177;54;no-
3178;50;no-
3179;0;si-
3180;49;no-
3181;52;no-
3182;51;no-
3183;0;si-
3184;47;no-
3185;47;no-
3186;0;si-
3187;64;no-
3188;0;si-
3189;68;no-
3190;0;si-
3191;67;no-
3192;55;no-
3193;55;no-
3194;0;si-
3195;56;no-
3196;54;no-
3197;55;no-
3198;0;si-
3199;51;no-
3200;0;si-
3201;0;si-
3202;40;no-
3203;46;no-
3204;47;no-
3205;47;no-
3206;0;si-
3207;47;no-
3208;0;si-
3209;0;si-
3210;43;no-
3211;45;no-
3212;0;si-
3213;41;no-
3214;45;no-
3215;44;no-
3216;49;no-
3217;51;no-
3218;41;no-
3219;43;no-
3220;42;no-
3221;41;no-
3222;45;no-
3223;0;si-
3224;48;no-
3225;0;si-
3226;0;si-
3227;48;no-
3228;49;no-
3229;0;si-
3230;51;no-
3231;42;no-
3232;40;no-
3233;0;si-
3234;43;no-
3235;0;si-
3236;0;si-
3237;47;no-
3238;45;no-
3239;42;no-
3240;43;no-
3241;44;no-
3242;0;si-
3243;42;no-
3244;45;no-
3245;52;no-
3246;85;no-
3247;54;no-
3248;56;no-
3249;57;no-
3250;47;no-
3251;38;no-
3252;38;no-
3253;0;si-
3254;44;no-
3255;51;no-
3256;0;si-
3257;61;no-
3258;60;no-
3259;55;no-
3260;0;si-
3261;0;si-
3262;0;si-
3263;55;no-
3264;53;no-
3265;46;no-
3266;46;no-
3267;48;no-
3268;55;no-
3269;58;no-
3270;59;no-
3271;57;no-
3272;53;no-
3273;56;no-
3274;54;no-
3275;53;no-
3276;0;si-
3277;55;no-
3278;55;no-
3279;0;si-
3280;53;no-
3281;0;si-
3282;59;no-
3283;0;si-
3284;56;no-
3285;52;no-
3286;56;no-
3287;0;si-
3288;44;no-
3289;0;si-
3290;52;no-
3291;59;no-
3292;66;no-
3293;67;no-
3294;71;no-
3295;66;no-
3296;0;si-
3297;66;no-
3298;0;si-
3299;0;si-
3300;0;si-
3301;67;no-
3302;62;no-
3303;52;no-
3304;57;no-
3305;54;no-
3306;56;no-
3307;0;si-
3308;0;si-
3309;0;si-
3310;52;no-
3311;52;no-
3312;54;no-
3313;45;no-
3314;55;no-
3315;43;no-
3316;0;si-
3317;73;no-
3318;0;si-
3319;75;no-
3320;56;no-
3321;58;no-
3322;58;no-
3323;0;si-
3324;0;si-
3325;58;no-
3326;56;no-
3327;0;si-
3328;56;no-
3329;61;no-
3330;58;no-
3331;53;no-
3332;0;si-
3333;55;no-
3334;0;si-
3335;0;si-
3336;53;no-
3337;51;no-
3338;0;si-
3339;50;no-
3340;46;no-
3341;0;si-
3342;0;si-
3343;42;no-
3344;45;no-
3345;59;no-
3346;48;no-
3347;44;no-
3348;67;no-
3349;58;no-
3350;0;si-
3351;44;no-
3352;43;no-
3353;54;no-
3354;50;no-
3355;46;no-
3356;41;no-
3357;49;no-
3358;47;no-
3359;0;si-
3360;0;si-
3361;45;no-
3362;1;si-
3363;55;no-
3364;50;no-
3365;39;no-
3366;37;no-
3367;41;no-
3368;0;si-
3369;37;no-
3370;0;si-
3371;41;no-
3372;38;no-
3373;0;si-
3374;41;no-
3375;45;no-
3376;0;si-
3377;57;no-
3378;56;no-
3379;56;no-
3380;0;si-
3381;49;no-
3382;37;no-
3383;50;no-
3384;55;no-
3385;48;no-
3386;0;si-
3387;45;no-
3388;49;no-
3389;42;no-
3390;44;no-
3391;37;no-
3392;41;no-
3393;45;no-
3394;0;si-
3395;55;no-
3396;56;no-
3397;0;si-
3398;49;no-
3399;38;no-
3400;40;no-
3401;0;si-
3402;41;no-
3403;42;no-
3404;48;no-
3405;0;si-
3406;53;no-
3407;52;no-
3408;53;no-
3409;50;no-
3410;60;no-
3411;74;no-
3412;0;si-
3413;0;si-
3414;53;no-
3415;49;no-
3416;42;no-
3417;0;si-
3418;47;no-
3419;0;si-
3420;0;si-
3421;50;no-
3422;0;si-
3423;0;si-
3424;0;si-
3425;39;no-
3426;0;si-
3427;0;si-
3428;38;no-
3429;37;no-
3430;0;si-
3431;43;no-
3432;46;no-
3433;44;no-
3434;48;no-
3435;51;no-
3436;0;si-
3437;0;si-
3438;59;no-
3439;0;si-
3440;0;si-
3441;55;no-
3442;54;no-
3443;54;no-
3444;59;no-
3445;53;no-
3446;55;no-
3447;53;no-
3448;54;no-
3449;55;no-
3450;54;no-
3451;54;no-
3452;50;no-
3453;43;no-
3454;42;no-
3455;41;no-
3456;0;si-
3457;0;si-
3458;40;no-
3459;45;no-
3460;43;no-
3461;0;si-
3462;42;no-
3463;56;no-
3464;51;no-
3465;51;no-
3466;0;si-
3467;0;si-
3468;40;no-
3469;38;no-
3470;0;si-
3471;47;no-
3472;41;no-
3473;47;no-
3474;43;no-
3475;45;no-
3476;0;si-
3477;0;si-
3478;0;si-
3479;0;si-
3480;45;no-
3481;0;si-
3482;45;no-
3483;43;no-
3484;48;no-
3485;47;no-
3486;46;no-
3487;45;no-
3488;45;no-
3489;0;si-
3490;39;no-
3491;0;si-
3492;0;si-
3493;44;no-
3494;43;no-
3495;50;no-
3496;62;no-
3497;59;no-
3498;58;no-
3499;0;si-
3500;55;no-
3501;54;no-
3502;53;no-
3503;53;no-
3504;0;si-
3505;0;si-
3506;0;si-
3507;57;no-
3508;55;no-
3509;55;no-
3510;51;no-
3511;46;no-
3512;0;si-
3513;50;no-
3514;45;no-
3515;0;si-
3516;0;si-
3517;0;si-
3518;0;si-
3519;44;no-
3520;38;no-
3521;42;no-
3522;45;no-
3523;40;no-
3524;44;no-
3525;0;si-
3526;52;no-
3527;50;no-
3528;49;no-
3529;0;si-
3530;46;no-
3531;41;no-
3532;39;no-
3533;44;no-
3534;42;no-
3535;0;si-
3536;0;si-
3537;45;no-
3538;41;no-
3539;45;no-
3540;0;si-
3541;0;si-
3542;41;no-
3543;42;no-
3544;41;no-
3545;0;si-
3546;45;no-
3547;47;no-
3548;43;no-
3549;0;si-
3550;0;si-
3551;43;no-
3552;47;no-
3553;37;no-
3554;41;no-
3555;37;no-
3556;40;no-
3557;42;no-
3558;46;no-
3559;44;no-
3560;43;no-
3561;36;no-
3562;40;no-
3563;1;si-
3564;40;no-
3565;72;no-
3566;0;si-
3567;53;no-
3568;0;si-
3569;50;no-
3570;55;no-
3571;44;no-
3572;0;si-
3573;37;no-
3574;40;no-
3575;36;no-
3576;37;no-
3577;0;si-
3578;39;no-
3579;36;no-
3580;52;no-
3581;0;si-
3582;55;no-
3583;56;no-
3584;52;no-
3585;0;si-
3586;0;si-
3587;53;no-
3588;54;no-
3589;0;si-
3590;0;si-
3591;51;no-
3592;0;si-
3593;49;no-
3594;52;no-
3595;0;si-
3596;53;no-
3597;55;no-
3598;0;si-
